typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;22;0;NA;volající samci;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;80;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;32;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;36;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;131;3;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213028;Kalivody;Bombina bombina;1188;2022-04-27;2024-07-17;Krajský úřad Středočeského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;27;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;21;0;NA;adulti;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;22;0;NA;adulti;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;80;66.67;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;30;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;35;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;36;25;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;130;37.5;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;10;NA;NA;hodnocení dílčích parametrů;zhoršený;zlepšující se;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213029;Kalspot;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;131;4;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;27;7.69;30;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;21;1;NA;adulti;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;22;10;NA;adulti;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;80;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;30;0;30;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;32;69.23;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;33;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;34;84.62;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;35;38.46;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;36;61.54;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;130;7.69;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214007;Káraný - Hrbáčkovy tůně;Triturus cristatus;1166;2022-04-30;2024-06-27;Krajský úřad Středočeského kraje;131;13;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;27;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;21;0;NA;adulti;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;22;0;NA;adulti;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;80;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;30;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;35;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;36;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;zlepšující se;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213794;Kerské rybníčky;Triturus cristatus;1166;2022-06-08;2024-08-01;Krajský úřad Středočeského kraje;131;2;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;27;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;21;3;NA;adulti;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;22;30;NA;adulti;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;80;33.33;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;30;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;31;75;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;34;75;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;35;75;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;36;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;130;37.5;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213038;Kyšice - Kobyla;Triturus cristatus;1166;2022-04-21;2024-07-17;Krajský úřad Středočeského kraje;131;4;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;27;33.33;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;21;1;NA;volající samci;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;22;10;NA;volající samci;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;80;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;36;66.67;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;131;3;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0214009;Libické luhy;Bombina bombina;1188;2022-05-18;2024-08-09;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Středočeského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-09-08;RP SCHKO Kokořínsko - Máchův kraj;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;27;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;21;1;NA;volající samci;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;22;10;NA;volající samci;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;80;0;100;% lokalit v dobrém stavu;špatný;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;30;NA;100;% lokalit v dobrém stavu;neznámý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;31;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;32;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;33;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;34;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;36;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;37;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;38;100;100;% lokalit v dobrém stavu;dobrý;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
Druh;CZ0213058;Lom na Plachtě;Bombina bombina;1188;2022-04-18;2024-09-21;Krajský úřad Středočeského kraje;131;1;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-09-08;RP Střední Čechy;NA;19269
